Weight,measurements_m2
0.13566869,0.402523507
0.138600918,0.356622726
0.105618521,0.377205883
0.142722849,0.366793372
0.116255605,0.365129102
0.158614447,0.400459018
0.154826484,0.401786214
0.145514682,0.371059314
0.138106674,0.361760268
0.115129708,0.374398217
0.137201418,0.386899587
0.128529133,0.380494236
0.107581184,0.384697137
0.1553944,0.390641712
0.146850198,0.378300389
0.128552644,0.377893568
0.144985872,0.361782923
0.120056694,0.397667136
0.133736517,0.364889577
0.134776546,0.35420074
0.129004526,0.378146283
0.146999854,0.382702779
0.14278654,0.380067406
0.135193781,0.346292909
0.148858234,0.375656203
0.185802989,0.368299375
0.166276942,0.3954364
0.124357974,0.407654847
0.131961995,0.369903196
0.148769249,0.357304839
0.147470903,0.378298964
0.129562086,0.380202085
0.155213079,0.370019831
0.131646408,0.375950651
0.122964679,0.378816628
0.138146717,0.362739127
0.136175164,0.3909382
0.143641937,0.372451938
0.145487161,0.385652257
0.131405523,0.405713577
0.125402838,0.391522378
0.156918,0.405943892
0.152188399,0.369573009
0.122117282,0.396511753
0.142731171,0.38933159
0.132950789,0.371227866
0.145282814,0.370301552
0.122188494,0.386938482
0.155539223,0.391399728
0.133903867,0.375607112
0.122862841,0.377525388
0.130656616,0.418087042
0.153097772,0.366738388
0.130773039,0.360497729
0.106407671,0.418645885
0.161490274,0.36537837
0.139573138,0.374895739
0.130367249,0.377162289
0.121529844,0.40451753
0.129986031,0.3888393
0.129792401,0.382469214
0.116441191,0.401518877
0.144463731,0.369359428
0.157679876,0.371989269
0.151533164,0.391850022
0.110768202,0.379228056
0.1297352,0.350201905
0.10744804,0.387955791
0.117720481,0.378862652
0.124916614,0.397167707
0.114218183,0.3800228
0.154584175,0.358397468
0.128901749,0.391161595
0.135355683,0.378885809
0.125529184,0.378632144
0.150740098,0.380563494
0.131654459,0.396359352
0.147978266,0.38013126
0.145754246,0.388651691
0.153747867,0.379349445
0.166098495,0.387671018
0.122252134,0.374196192
0.143226294,0.357523076
0.148547144,0.382911721
0.141877759,0.38635248
0.124489967,0.363265075
0.140737523,0.37606854
0.15882623,0.375186515
0.141288479,0.360284404
0.155122864,0.346901467
0.130838184,0.395147709
0.131546396,0.3903248
0.140306342,0.385946568
0.11432823,0.359432184
0.151176588,0.388058743
0.134027554,0.402374
0.154000246,0.379842103
0.150329592,0.387020369
0.159177759,0.378794953
0.142291748,0.378030588
0.144926202,0.364526077
0.119183207,0.353318483
0.125506977,0.388137815
0.147671787,0.359702345
0.172047123,0.401294933
0.116976633,0.383856771
0.147217008,0.37585723
0.10113496,0.402349615
0.145406387,0.396183216
0.142922857,0.361985148
0.158355772,0.368825205
0.117402921,0.389454332
0.138692854,0.368366076
0.12859189,0.412961347
0.097835659,0.387561336
0.134363532,0.390798292
0.125430464,0.361346401
0.133220722,0.358309758
0.137049864,0.37999218
0.128106926,0.353794212
0.131025063,0.375827302
0.146865928,0.362588785
0.129697219,0.402088271
0.154144476,0.403625787
0.137977909,0.37360201
0.149997964,0.380256382
0.142165451,0.377322188
0.151831582,0.379597938
0.136475864,0.356246102
0.121926847,0.351211143
0.13853316,0.366854942
0.143325965,0.373661134
0.132595693,0.387862223
0.133818146,0.356830945
0.146627309,0.370380737
0.154091408,0.363376167
0.132042578,0.373297526
0.121738766,0.396907331
0.162556766,0.364616119
0.150437731,0.379781193
0.135993789,0.385634338
0.134620194,0.390237363
0.151624198,0.365965054
0.153178593,0.359935492
0.143742548,0.387064659
0.136804668,0.393841276
0.12193369,0.37756285
0.157954671,0.378324439
0.160042995,0.359831854
0.100036163,0.387262644
0.158331543,0.385135324
0.150056879,0.384727285
0.127567626,0.354656845
0.116758376,0.381972232
0.141502382,0.375995
0.133865775,0.365368254
0.114989568,0.38884303
0.095019359,0.388156981
0.133184987,0.386969737
0.1404657,0.364386858
0.140413814,0.373785124
0.130745972,0.382697907
0.142615855,0.377823975
0.10947853,0.36058415
0.122066962,0.360775791
0.149450272,0.385396432
0.124348559,0.38242368
0.16646746,0.388684624
0.163888962,0.376714749
0.131975944,0.377448898
0.12532583,0.392026452
0.155421744,0.373303587
0.156491937,0.392928288
0.123047648,0.360561667
0.137587999,0.383427114
0.134605148,0.366947982
0.125627216,0.358440622
0.153623058,0.384615319
0.128660624,0.369048283
0.126222656,0.355367522
0.130154943,0.388078454
0.15320194,0.38936889
0.139330746,0.38802461
0.104524803,0.383803267
0.125516345,0.367708847
0.158039808,0.371522406
0.151166404,0.399070779
0.145322293,0.38252623
0.152050098,0.37985541
0.153450933,0.399981974
0.166459389,0.384934333
0.135222027,0.391152115
0.130445058,0.344265174
0.123315846,0.362346764
0.135628159,0.346979787
0.130504565,0.375931418
0.107598369,0.384856434
0.118701104,0.361488487
0.116706782,0.383647837
0.16211449,0.384816858
0.145790597,0.366267305
0.116384316,0.379968324
0.146658752,0.351564128
0.144534983,0.38776599
0.141866624,0.382722742
0.128175478,0.386509646
0.11745014,0.376209151
0.164735914,0.368465367
0.128743055,0.360537556
0.136845611,0.389060726
0.107893155,0.387771522
0.099903393,0.36962267
0.134328479,0.376426213
0.142585264,0.38655151
0.135810578,0.395278037
0.161201246,0.368452016
0.128713344,0.393264971
0.126200516,0.377134909
0.157712059,0.357341182
0.117901824,0.370202397
0.144043417,0.358757971
0.116934336,0.359945421
0.110293645,0.358478294
0.136560155,0.395833918
0.136415012,0.386935993
0.139396966,0.366815403
0.145277817,0.374751984
0.149981249,0.354416009
0.141675813,0.380280749
0.145212439,0.383781297
0.143988543,0.414584929
0.139124293,0.392200183
0.126313952,0.349628545
0.116156605,0.378485804
0.130753215,0.362576188
0.116255803,0.387141068
0.169218763,0.355401151
0.135586504,0.38910163
0.132464917,0.383028066
0.142524732,0.381382511
0.118609515,0.372745947
0.130340109,0.348455791
0.127797569,0.397216144
0.185334795,0.417564672
0.132067182,0.384333707
0.114993541,0.381027624
0.164337478,0.366340913
0.172749409,0.366200551
0.151053244,0.379779091
0.131007465,0.408798968
0.124915018,0.373043528
0.127350347,0.372670374
0.140179965,0.390916789
0.118354911,0.367326852
0.125516175,0.369984876
0.140501502,0.394079105
0.126784926,0.356432016
0.129152687,0.386328803
0.126840531,0.393555683
0.138894928,0.396437936
0.135639786,0.373954443
0.150651953,0.365335402
0.142423895,0.384730433
0.131534776,0.400116049
0.13025041,0.370070509
0.163106928,0.399133676
0.144235956,0.358531498
0.1269248,0.36912095
0.153976041,0.381470821
0.130364532,0.367101395
0.145113578,0.383259217
0.124494947,0.379142068
0.146917653,0.361988672
0.120537577,0.390498984
0.150934614,0.385303849
0.138027972,0.385543097
0.137150248,0.383646111
0.169913803,0.371280736
0.152986405,0.371717861
0.143760626,0.364173327
0.141647308,0.397708766
0.12545238,0.373526144
0.144978679,0.373022446
0.146679152,0.390633079
0.170021694,0.376465203
0.127400001,0.400213631
0.130319433,0.410447947
0.140697563,0.392528203
0.141294731,0.370514516
0.133404841,0.379829415
0.122051363,0.377125152
0.130269173,0.366600237
0.148049893,0.36085611
0.136301689,0.380876339
0.122486756,0.358595248
0.157740503,0.374450559
0.13092166,0.36664701
0.126890061,0.339991231
0.164436193,0.360820509
0.142860856,0.374525313
0.128068177,0.374947402
0.13522969,0.363323293
0.132869725,0.376921181
0.132701965,0.380259361
0.121242626,0.342967994
0.127022477,0.387233762
0.145108919,0.374256684
0.130318849,0.381759249
0.130319438,0.380665409
0.139336993,0.386433581
0.153483282,0.384166266
0.112237472,0.393092486
0.148201068,0.39906059
0.113879704,0.378634476
0.128434135,0.367103705
0.107195389,0.395773711
0.102856032,0.409350255
0.135004383,0.366584631
0.121372068,0.363024197
0.141557225,0.406571222
0.113440653,0.368405584
0.13369104,0.403928513
0.149972234,0.392783827
0.139996317,0.359776113
0.136285915,0.365867096
0.116281776,0.38534393
0.140512631,0.385965926
0.144001808,0.371868289
0.154983111,0.392578252
0.124505093,0.373679571
0.121746595,0.395393284
0.131949078,0.374471592
0.147277008,0.37579448
0.135785298,0.362021861
0.133336733,0.383597176
0.13537938,0.361909337
0.142518332,0.371306022
0.121210657,0.366744458
0.147669634,0.383041146
0.12641305,0.37197097
0.158877404,0.367331031
0.140696515,0.374204688
0.124950028,0.366493919
0.117802231,0.38263126
0.135809203,0.382238275
0.137174415,0.373381216
0.143227888,0.381723141
0.138091337,0.372591891
0.110451401,0.378532283
0.155434012,0.388812083
0.144012569,0.389984292
0.124066783,0.329348855
0.122767669,0.357896319
0.139378217,0.378152773
0.122466622,0.367300158
0.14349645,0.394802394
0.148232373,0.370555055
0.112797042,0.373220306
0.132033944,0.380729533
0.129245249,0.349093004
0.159913055,0.373391742
0.136415743,0.393958046
0.150439064,0.381067721
0.137157767,0.41637325
0.122915181,0.386515108
0.13661828,0.379756061
0.145415471,0.391118163
0.138990989,0.385150873
0.137542539,0.387961316
0.141404471,0.394931848
0.167493793,0.365869396
0.127053302,0.37793884
0.126784035,0.373037563
0.125505532,0.377352445
0.131091119,0.378331194
0.120146247,0.395964863
0.140948479,0.368261266
0.128992979,0.386164916
0.125457332,0.397146114
0.126884333,0.392465971
0.14676231,0.325637955
0.126472481,0.362676695
0.138279364,0.369234731
0.121045484,0.398187694
0.138904863,0.370336171
0.133773575,0.373722765
0.15269538,0.381714477
0.159436402,0.378426798
0.123745206,0.379428545
0.143154054,0.375740367
0.134367056,0.38118646
0.157426954,0.351342027
0.14185951,0.399662274
0.138257508,0.384595922
0.128371305,0.382428827
0.125010888,0.357032964
0.126509906,0.354639852
0.114571843,0.3908465
0.135852931,0.352779969
0.127928406,0.389506887
0.14657216,0.385500802
0.138685117,0.364068467
0.172555849,0.382391267
0.146494656,0.370852652
0.120865683,0.389261291
0.089658752,0.374456492
0.145998701,0.405724647
0.135217791,0.364859344
0.142074795,0.356306022
0.123476971,0.398524187
0.126302187,0.363919838
0.131012687,0.364446804
0.165691376,0.374965712
0.109670333,0.381405017
0.154179469,0.369285021
0.121858676,0.35906165
0.138476059,0.386292389
0.150194183,0.381921255
0.120745814,0.371446357
0.14880034,0.356065
0.1451329,0.345423565
0.128103969,0.388275008
0.165119117,0.392006236
0.124587605,0.392436276
0.155271017,0.362841608
0.137912247,0.403023467
0.127845665,0.36774191
0.120611731,0.369369899
0.122273241,0.375174723
0.139308897,0.384773052
0.160103585,0.378603942
0.141137544,0.378931566
0.129019245,0.373336646
0.151061059,0.365299988
0.141645252,0.39022451
0.140174776,0.380642969
0.128865189,0.369743535
0.120709642,0.37268494
0.136899726,0.358793347
0.153316268,0.409935642
0.129995086,0.392131779
0.154091856,0.387013785
0.116811861,0.358525154
0.139568783,0.400878779
0.13814777,0.380576035
0.160135542,0.379904546
0.160676792,0.393455478
0.145809092,0.385401353
0.137898939,0.364463367
0.147182244,0.396854349
0.148144722,0.392707099
0.134893485,0.373363749
0.154800339,0.354811395
0.134386384,0.36256304
0.12960112,0.392138305
0.144234285,0.365486797
0.144482462,0.365851841
0.147313955,0.364252594
0.149986768,0.358471567
0.14697455,0.385712113
0.133667658,0.416138385
0.165418281,0.370299409
0.132886597,0.400599758
0.135231628,0.400680221
0.163343037,0.393635689
0.129097545,0.379553632
0.135605745,0.394702192
0.141571573,0.377315733
0.131557242,0.413551219
0.128903395,0.379860197
0.123748797,0.346861618
0.146745866,0.345354845
0.150151325,0.365177512
0.123834149,0.383456911
0.114744396,0.368619296
0.141295589,0.405114976
0.126924895,0.378882266
0.150445194,0.395070835
0.146249316,0.348484114
0.170285754,0.404024496
0.133999939,0.40096969
0.138838039,0.362384311
0.134537391,0.385470388
0.138843414,0.384105662
0.142975182,0.369962095
0.152074629,0.380459095
0.158601175,0.385300562
0.139137892,0.389033186
0.150120811,0.406936174
0.119983032,0.41751276
0.130678033,0.375852028
0.148742192,0.354215169
0.134762727,0.384411119
0.132602344,0.385293794
0.119350436,0.373349772
0.127520064,0.36944277
0.132275777,0.378648007
0.139767711,0.377709139
0.149461811,0.376756112
0.116369142,0.385155182
0.140328286,0.357602052
0.150556491,0.36700904
0.112248541,0.351700377
0.132164495,0.402297637
0.140400092,0.370570484
0.1248798,0.400913489
0.134511127,0.380241692
0.149645949,0.39642817
0.139827282,0.390055592
0.133813717,0.3866843
0.115516464,0.3405818
0.151447516,0.386609371
0.121045885,0.375100477
0.123849546,0.372880743
0.138388818,0.366570129
0.124014062,0.372779612
0.122771662,0.383847777
0.153043159,0.35449519
0.132420915,0.386528737
0.121058221,0.386364887
0.120262583,0.346687006
0.165870634,0.369039678
0.117707733,0.371865427
0.137143991,0.371351347
0.135435278,0.33368841
0.134969111,0.373848324
0.144088737,0.384883041
0.151474752,0.372770888
0.144914954,0.385812836
0.111031637,0.372327467
0.129968654,0.376981449
0.138059784,0.378963779
0.111710884,0.384714057
0.128687616,0.376246705
0.12032854,0.375430299
0.099900623,0.388871305
0.125311506,0.406260702
0.117366204,0.36293568
0.121536029,0.367286368
0.11828049,0.361288505
0.150546018,0.372145399
0.131861651,0.389726703
0.132694064,0.369687907
0.118601668,0.374037103
0.141790208,0.392694936
0.123857989,0.372561456
0.124956546,0.396506571
0.145683261,0.375219265
0.133303793,0.398780774
0.169555317,0.363958211
0.145576203,0.391090462
0.134321058,0.371362226
0.134739612,0.37183557
0.142682841,0.3737163
0.138486771,0.394513145
0.159457373,0.409220297
0.106118613,0.408062561
0.128096686,0.38835085
0.169664415,0.374092627
0.145944822,0.38757646
0.11647069,0.388886248
0.137005324,0.374982414
0.152241487,0.380236253
0.121818116,0.379912355
0.140082981,0.369218071
0.177500706,0.367919536
0.138216075,0.358771058
0.134564832,0.347176981
0.133356529,0.353201607
0.129707523,0.381654478
0.130257022,0.381625863
0.135325117,0.362038456
0.146347612,0.358122764
0.131759813,0.382807865
0.133835393,0.363741366
0.137339205,0.404698896
0.122595192,0.363571151
0.118144596,0.385829038
0.129167268,0.385926168
0.147131953,0.37597989
0.143907355,0.372330707
0.113691926,0.39573448
0.153758259,0.384709585
0.157672802,0.382205859
0.136875795,0.386450339
0.143221223,0.388572472
0.167042432,0.375304717
0.144414137,0.393219577
0.118039655,0.401895365
0.151664665,0.359200713
0.132606604,0.365804469
0.140176309,0.393912323
0.146137907,0.356222558
0.125172015,0.419959333
0.124083512,0.382299969
0.154845798,0.385183784
0.12116747,0.367905899
0.141957791,0.359706546
0.138309055,0.346610319
0.126980874,0.404283273
0.152755379,0.379348442
0.170053774,0.372607763
0.128596602,0.381470936
0.119352019,0.398089545
0.174659423,0.38569363
0.148038191,0.394619856
0.12279825,0.384858838
0.137888058,0.391759998
0.139993348,0.401344605
0.133859821,0.362461884
0.126130366,0.376929798
0.131287675,0.379131921
0.139854234,0.374795708
0.133342375,0.36942481
0.121358083,0.4022753
0.143173608,0.39078191
0.149315429,0.378366925
0.125338625,0.383518443
0.172941368,0.395430959
0.138071683,0.340214866
0.164548874,0.373328895
0.118923894,0.385082366
0.14475768,0.376920567
0.14723628,0.35539911
0.146585294,0.369753317
0.147653915,0.390202567
0.111679624,0.363019534
0.105246454,0.38000889
0.146778711,0.375090294
0.14266046,0.389109583
0.136227351,0.375635592
0.115608249,0.378507665
0.128997898,0.381761845
0.124945558,0.396682213
0.124059302,0.381402045
0.155487196,0.356874104
0.129799489,0.378698655
0.124594125,0.377804535
0.11537707,0.379445071
0.132211698,0.394602777
0.153257979,0.381276981
0.142606746,0.387826463
0.121893774,0.377978835
0.120807797,0.362550851
0.148817141,0.387854001
0.135607387,0.380979422
0.143133791,0.38098779
0.129459815,0.355944038
0.131531806,0.357664479
0.120244271,0.3494563
0.149030425,0.37316606
0.10407353,0.382038567
0.162326312,0.376019437
0.145554973,0.36788027
0.12454851,0.390793705
0.125617391,0.3717489
0.14753377,0.378325413
0.159496717,0.354517548
0.131900865,0.364904954
0.135425313,0.405288206
0.156220478,0.369708917
0.141788581,0.366015617
0.133880003,0.380167967
0.138297649,0.370685911
0.149106328,0.380415955
0.140107482,0.399198063
0.130286787,0.384510114
0.133997137,0.396036966
0.141052675,0.358932463
0.136351805,0.398738796
0.12958756,0.459797386
0.147631008,0.404168495
0.13031332,0.416749877
0.15145747,0.420869349
0.143984848,0.412307392
0.147264059,0.419887139
0.136596949,0.426424908
0.139383837,0.428921852
0.137439297,0.410770855
0.136942791,0.444725877
0.154757251,0.412584212
0.158032216,0.443363037
0.142767897,0.421183577
0.142968975,0.427553204
0.146720836,0.42695078
0.144960136,0.45129558
0.158127097,0.429533353
0.151157108,0.425859817
0.156836094,0.454149419
0.13971783,0.422809705
0.166062922,0.426631202
0.121042797,0.43439705
0.142415543,0.449597729
0.157132065,0.450366906
0.129614695,0.418874347
0.13559096,0.42424062
0.145668526,0.405797136
0.171070502,0.444846026
0.159368329,0.437775842
0.13485504,0.413855851
0.152391714,0.440224658
0.12760753,0.45706286
0.119042063,0.43385897
0.143217331,0.45170673
0.166584225,0.425765931
0.156888811,0.445323482
0.144120515,0.410866758
0.151020722,0.448649003
0.132500989,0.401219027
0.187090322,0.435615405
0.140261869,0.429236431
0.136436304,0.414672876
0.153818509,0.401410655
0.152153345,0.449087251
0.135539524,0.43684418
0.141926256,0.43646623
0.134729712,0.437003522
0.134799269,0.414979213
0.150425793,0.423817658
0.142469967,0.439559405
0.137107957,0.435694679
0.15513328,0.411927415
0.139759999,0.434325275
0.147286348,0.421295213
0.15308047,0.436047082
0.119752666,0.453817278
0.148559759,0.423479263
0.127786529,0.428563663
0.146043863,0.423922372
0.155372256,0.429682372
0.135447338,0.442957506
0.137215623,0.428715068
0.155235093,0.430883709
0.167931593,0.422474624
0.16247443,0.40662832
0.105593777,0.435965819
0.147427126,0.422175642
0.120657795,0.43364428
0.157918101,0.455482525
0.165195408,0.406888417
0.166687644,0.406725905
0.140936703,0.408600448
0.164155548,0.44084679
0.155772319,0.428067649
0.136836276,0.423020833
0.155349622,0.432375249
0.160278049,0.419044398
0.118637722,0.428623198
0.155447346,0.397350775
0.150052545,0.437937817
0.156425577,0.419067886
0.155832132,0.432077152
0.115703969,0.431445186
0.128233917,0.411818402
0.146711303,0.452188055
0.151050812,0.415720616
0.16520314,0.409620272
0.106991545,0.404482916
0.140882115,0.40746008
0.127481119,0.439445881
0.133024542,0.422908817
0.164209336,0.457347723
0.162177757,0.429217793
0.158475938,0.441453307
0.163988311,0.434398455
0.151775584,0.424310723
0.141272124,0.433652406
0.141707788,0.404377832
0.145730355,0.43645288
0.159536645,0.433688285
0.158821571,0.418316968
0.149245776,0.428920397
0.13482677,0.41942199
0.134516435,0.444325619
0.144870953,0.428546677
0.132016368,0.401694094
0.14145622,0.434196681
0.142627635,0.429149117
0.138677914,0.446170493
0.132782358,0.41736733
0.148283366,0.409774143
0.173344478,0.436157051
0.142389208,0.433997341
0.134641983,0.415193693
0.132825402,0.464625338
0.153574714,0.465652019
0.132829563,0.436325834
0.153701987,0.383493588
0.132292258,0.428928552
0.178761993,0.42095501
0.159356571,0.444522359
0.163906696,0.404176257
0.138388911,0.413396211
0.115602869,0.404489473
0.164331803,0.440153548
0.154225826,0.433862076
0.120710825,0.449371912
0.121122157,0.44412333
0.143509764,0.430522264
0.119660939,0.441830852
0.138733513,0.465485139
0.179250016,0.42259887
0.15760694,0.442894841
0.159722761,0.422418874
0.154755128,0.406049125
0.152504689,0.439971581
0.1398426,0.391816461
0.131833392,0.413317813
0.155951257,0.442035671
0.148457191,0.428462779
0.150068851,0.442861092
0.127642327,0.44342049
0.15811729,0.418741217
0.139641328,0.437518183
0.137474254,0.442375666
0.138638296,0.425597027
0.150084504,0.431301763
0.141679977,0.44189614
0.161605046,0.407490847
0.134022434,0.428336226
0.151700649,0.446082034
0.131834626,0.436542471
0.130444592,0.421100868
0.164462401,0.408550924
0.131162229,0.444856841
0.144400109,0.418177371
0.134591254,0.423685107
0.121918041,0.443604048
0.15316536,0.415074933
0.160409317,0.43461265
0.137805684,0.408679768
0.121996304,0.393783344
0.127966568,0.449028235
0.137255707,0.442618258
0.155616496,0.421753319
0.147804055,0.457349745
0.158540112,0.431873498
0.145415086,0.417267959
0.146823231,0.423257284
0.143670004,0.418632966
0.13583474,0.418026421
0.176631549,0.408950819
0.176798262,0.420089688
0.132311017,0.419831482
0.138152055,0.405192299
0.163503308,0.418859791
0.168145504,0.451652415
0.157177605,0.418990199
0.134443152,0.399971653
0.120543506,0.446354986
0.136023471,0.396054825
0.155304623,0.435361863
0.139910502,0.42081347
0.148500833,0.428495066
0.132884524,0.471073434
0.148493401,0.417082112
0.146617334,0.446481801
0.127865107,0.434521506
0.162013849,0.421991354
0.149838973,0.445271796
0.147673357,0.403377776
0.113417975,0.442998047
0.153618177,0.406531907
0.17734833,0.446153579
0.13686982,0.452124505
0.134285636,0.411182506
0.137058539,0.433514738
0.120842072,0.440019735
0.147564635,0.422527453
0.149600849,0.411789873
0.159640717,0.422613629
0.164459632,0.437202271
0.158790842,0.428617751
0.158820565,0.429226956
0.118310664,0.414733372
0.136106409,0.421002449
0.154820869,0.434609437
0.137493908,0.441563018
0.151284952,0.434616484
0.144832401,0.42674058
0.12457899,0.439013706
0.174945515,0.435178409
0.145819744,0.437864597
0.143284342,0.449064958
0.127046579,0.417830614
0.169170042,0.437949338
0.145464683,0.475818722
0.181000163,0.453025668
0.145155528,0.453228143
0.16384196,0.454149016
0.143964405,0.409832855
0.160645623,0.435273069
0.145619725,0.436215715
0.133407308,0.435613752
0.160030778,0.437321645
0.129780766,0.432619432
0.163104971,0.417784742
0.142818613,0.43944915
0.153880524,0.438751858
0.126210508,0.444164949
0.140082439,0.421166552
0.150898683,0.441873246
0.155523539,0.437131416
0.152001753,0.431702814
0.128102698,0.42949248
0.137318166,0.443751669
0.152971022,0.463566169
0.14779707,0.429791166
0.147007903,0.415657751
0.160755847,0.444956915
0.162186729,0.430440745
0.121306334,0.411879742
0.155119769,0.436355683
0.149299758,0.454774907
0.168768093,0.444524446
0.130646313,0.41926303
0.154979075,0.441179222
0.142133961,0.4346838
0.147767791,0.446416111
0.132689119,0.428585734
0.119899946,0.440629568
0.146493102,0.404674221
0.164311698,0.45392216
0.141888967,0.415642383
0.158472208,0.42187397
0.156386774,0.412286616
0.134303488,0.424487526
0.145912043,0.426974487
0.161276457,0.432674995
0.170251959,0.457305814
0.153858617,0.404254343
0.164899289,0.44595179
0.137306368,0.414864149
0.142765961,0.434535888
0.147070229,0.444680068
0.129723534,0.424087346
0.129641177,0.425503753
0.146266604,0.42338658
0.142547244,0.439932602
0.15902761,0.472899165
0.138456242,0.432621947
0.147831642,0.434633118
0.15822451,0.404816596
0.143330084,0.438616586
0.135537368,0.421982574
0.16011436,0.443198221
0.147046634,0.440515951
0.139793001,0.438408447
0.142982641,0.42859053
0.154401974,0.428159091
0.138907228,0.422258526
0.134232891,0.406495475
0.141283003,0.417443221
0.134958042,0.451355981
0.127057935,0.424056686
0.169062617,0.413963373
0.143039537,0.439887813
0.1253582,0.412333253
0.122737613,0.435258239
0.129027911,0.439323147
0.137621305,0.442099389
0.120696502,0.418494154
0.162209745,0.440809405
0.133080542,0.41712798
0.150535806,0.42081023
0.16516489,0.4377381
0.117500347,0.43158728
0.166695463,0.431633552
0.158166422,0.419488199
0.144188911,0.423576522
0.139117431,0.413907121
0.153785892,0.450671887
0.135150935,0.429292374
0.179367989,0.466945424
0.143076277,0.416907342
0.151407902,0.433474997
0.159492214,0.396192386
0.147061488,0.409022693
0.138591682,0.464701653
0.150244171,0.435823326
0.142306803,0.45212042
0.147660426,0.427861459
0.146390163,0.432490185
0.135538581,0.440131017
0.141103553,0.452366698
0.129112493,0.417643169
0.118492996,0.445282311
0.126568861,0.448304744
0.137326221,0.419303799
0.164982277,0.405193068
0.112502109,0.406012769
0.151332201,0.425424883
0.18334067,0.462171029
0.155054555,0.411730983
0.163835846,0.423424484
0.147418738,0.424579458
0.156173444,0.440710738
0.160125458,0.442309241
0.13550131,0.43819032
0.161524024,0.418344595
0.152275952,0.405406029
0.150856281,0.432903703
0.147836224,0.428310823
0.138602355,0.443226986
0.151748994,0.454947288
0.171576155,0.43671006
0.138931389,0.428298985
0.111713902,0.437368853
0.125873591,0.463147716
0.139062244,0.4183387
0.139791375,0.439589772
0.143974007,0.443959844
0.132557299,0.438325188
0.124879256,0.441576783
0.156154422,0.419676635
0.155539322,0.449599472
0.153770986,0.419316041
0.155384935,0.443085842
0.145358878,0.431021765
0.133651286,0.42304511
0.134233084,0.453797304
0.143820074,0.436015722
0.175999906,0.452213917
0.144982434,0.453098167
0.127525025,0.427729603
0.178590112,0.44161613
0.198648222,0.418795066
0.123530057,0.439874508
0.148341701,0.433760771
0.131713351,0.458635643
0.146413311,0.442055416
0.158561098,0.432420792
0.122044619,0.432985268
0.140379576,0.435247585
0.149620916,0.436283393
0.173602762,0.420927189
0.161506415,0.437510558
0.124673191,0.433980181
0.12956145,0.41456707
0.13829884,0.438266018
0.140408842,0.43369816
0.122428894,0.450485309
0.12120541,0.423545808
0.126327796,0.421359763
0.158708486,0.436969613
0.145896418,0.423693357
0.183674915,0.434879684
0.134130401,0.424708809
0.169776351,0.428192016
0.162298997,0.418858074
0.133676687,0.433239702
0.140408423,0.446240615
0.131913985,0.423458639
0.173674447,0.41249007
0.130241368,0.440112184
0.134413177,0.425137979
0.143600604,0.417544933
0.155470523,0.434057008
0.148220757,0.404535759
0.155446785,0.427357559
0.149789581,0.437610969
0.145057539,0.413324819
0.161980177,0.442323066
0.148678509,0.428934747
0.175305481,0.43533293
0.126305517,0.446898196
0.147714213,0.434746915
0.128243791,0.427247705
0.152097502,0.443535008
0.148858744,0.427631733
0.173848404,0.437707041
0.155388655,0.406021268
0.11807597,0.418902178
0.137560797,0.433817779
0.172976591,0.440014006
0.127324571,0.419880585
0.109194009,0.415324266
0.150693046,0.418925099
0.14976569,0.443932596
0.124233807,0.417069653
0.153812399,0.443430747
0.14195647,0.41629339
0.145243377,0.44254741
0.156240934,0.439807822
0.149357971,0.443425597
0.129162598,0.45577643
0.122430722,0.434855545
0.125712154,0.445070135
0.160857509,0.425420219
0.138587056,0.410862137
0.135402017,0.41734334
0.145392175,0.42735126
0.125189768,0.449411868
0.153338691,0.418747554
0.162513701,0.436690128
0.153622751,0.42507945
0.122903971,0.414436732
0.181479077,0.427910751
0.154299937,0.427522668
0.162346919,0.414332134
0.152636388,0.434222209
0.147915396,0.434230355
0.146707594,0.428448892
0.141406862,0.450748285
0.145284883,0.450500211
0.16489721,0.419689007
0.166515435,0.415650579
0.157608463,0.43022552
0.176596327,0.432852588
0.159141781,0.423683044
0.163648699,0.426859125
0.150235697,0.443105958
0.170768384,0.459592209
0.164141063,0.415468534
0.140753388,0.412397874
0.148441951,0.432179786
0.164310708,0.427411268
0.139553241,0.428720146
0.125118834,0.429032145
0.134812111,0.43851832
0.155724698,0.418020518
0.138420861,0.40893414
0.149503825,0.412792968
0.135788407,0.408922524
0.134924723,0.435038276
0.133501893,0.419721403
0.132533182,0.40262348
0.126753494,0.42231173
0.162793962,0.426165761
0.157047968,0.418018198
0.152911083,0.438695931
0.146280714,0.432646138
0.165480582,0.431982446
0.137911448,0.433152037
0.144715998,0.423919082
0.166786019,0.42552601
0.159341212,0.441575801
0.103073107,0.418227623
0.15114398,0.409270578
0.151818145,0.40791453
0.152706671,0.446254196
0.189945099,0.434600157
0.149570711,0.439687105
0.141296667,0.43655678
0.152253711,0.389028082
0.136121531,0.427949297
0.142724477,0.408597043
0.144612329,0.44043486
0.136940197,0.4187697
0.141995758,0.422388536
0.149449517,0.446795628
0.145144808,0.423475747
0.127984712,0.438266237
0.144361044,0.420191437
0.135569651,0.401060085
0.136513197,0.444556897
0.158410867,0.44237854
0.179296378,0.420689697
0.128066482,0.416125031
0.180782943,0.430186233
0.148513696,0.434834297
0.156398081,0.436657136
0.136969313,0.421846669
0.153378415,0.415607899
0.166764807,0.437122132
0.137287357,0.43681863
